example_id                                                                       | status | run_time        |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:1:10:1]      | passed | 0.00585 seconds |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:1:11:1]      | passed | 0.00083 seconds |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:1:12:1]      | passed | 0.0006 seconds  |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:1:13:1]      | passed | 0.00039 seconds |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:2:1:1]       | passed | 0.00053 seconds |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:2:2:1]       | passed | 0.00072 seconds |
./spec/label-dispatcher/use_cases/detect_changed_services_spec.rb[1:3:1:1]       | passed | 0.00385 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:1:1:1]     | passed | 0.00055 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:1:2:1]     | passed | 0.00059 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:1:3:1]     | passed | 0.00025 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:1:4:1]     | passed | 0.00036 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:1:5:1]     | passed | 0.00048 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:1:6:1]     | passed | 0.00046 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:2:1]       | passed | 0.00022 seconds |
./spec/label-resolver/controllers/label_resolver_controller_spec.rb[1:3:1]       | passed | 0.00156 seconds |
./spec/label-resolver/use_cases/determine_target_environment_spec.rb[1:1:1:1]    | passed | 0.00029 seconds |
./spec/label-resolver/use_cases/determine_target_environment_spec.rb[1:1:2:1]    | passed | 0.0004 seconds  |
./spec/label-resolver/use_cases/determine_target_environment_spec.rb[1:1:3:1]    | passed | 0.00034 seconds |
./spec/label-resolver/use_cases/determine_target_environment_spec.rb[1:1:4:1]    | passed | 0.00176 seconds |
./spec/label-resolver/use_cases/determine_target_environment_spec.rb[1:1:5:1]    | passed | 0.00027 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:1:1]                 | passed | 0.00124 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:2:1]                 | passed | 0.00183 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:3:1]                 | passed | 0.00049 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:4:1]                 | passed | 0.00212 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:5:1]                 | passed | 0.00028 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:6:1]                 | passed | 0.00054 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:7:1]                 | passed | 0.00224 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:8:1]                 | passed | 0.00137 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:9:1]                 | passed | 0.00263 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:10:1]                | passed | 0.00572 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:11:1]                | passed | 0.00135 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:12:1]                | passed | 0.00281 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:1:13:1]                | passed | 0.00075 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:2:1]                   | passed | 0.00024 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:3:1]                   | passed | 0.00218 seconds |
./spec/label-resolver/use_cases/generate_matrix_spec.rb[1:4:1]                   | passed | 0.00101 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:1:1:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:1:2:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:1:3:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:1:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:2:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:3:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:4:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:5:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:6:1]                             | passed | 0.00014 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:7:1]                             | passed | 0.00532 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:8:1]                             | passed | 0.00015 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:9:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:10:1]                            | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:2:11:1]                            | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:3:1:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:3:2:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:3:3:1]                             | passed | 0.00013 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:3:4:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:4:1:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:4:2:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:4:3:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:5:1:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:5:2:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:6:1]                               | passed | 0.00013 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:6:2]                               | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:6:3]                               | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:7:1]                               | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:7:2]                               | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:8:1:1]                             | passed | 0.00014 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:8:2:1]                             | passed | 0.00048 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:8:3:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:1:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:2:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:3:1]                             | passed | 0.00014 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:4:1]                             | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:5:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:6:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:7:1]                             | passed | 0.00017 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:8:1]                             | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:9:1]                             | passed | 0.00014 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:10:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:11:1]                            | passed | 0.00021 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:12:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:13:1]                            | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:14:1]                            | passed | 0.00013 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:15:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:16:1]                            | passed | 0.00011 seconds |
./spec/shared/entities/deploy_label_spec.rb[1:9:17:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:1:1:1]                        | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:1:2:1]                        | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:1:3:1]                        | passed | 0.0001 seconds  |
./spec/shared/entities/deployment_target_spec.rb[1:1:4:1]                        | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:1:5:1]                        | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:1:6:1]                        | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:1:7:1]                        | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:2:1]                          | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:2:2]                          | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:3:1]                          | passed | 0.00013 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:3:2]                          | passed | 0.00012 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:4:1]                          | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:4:2]                          | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:4:3]                          | passed | 0.00013 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:4:4]                          | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[1:4:5]                          | passed | 0.00012 seconds |
./spec/shared/entities/deployment_target_spec.rb[2:1:1]                          | passed | 0.0001 seconds  |
./spec/shared/entities/deployment_target_spec.rb[2:1:2]                          | passed | 0.0001 seconds  |
./spec/shared/entities/deployment_target_spec.rb[2:2:1]                          | passed | 0.00013 seconds |
./spec/shared/entities/deployment_target_spec.rb[2:2:2]                          | passed | 0.00045 seconds |
./spec/shared/entities/deployment_target_spec.rb[2:3:1]                          | passed | 0.00011 seconds |
./spec/shared/entities/deployment_target_spec.rb[2:3:2]                          | passed | 0.00013 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:2]                            | passed | 0.00014 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:3]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:4]                            | passed | 0.00022 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:5]                            | passed | 0.00014 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:6]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:7]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:1:8]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:1]                            | passed | 0.0001 seconds  |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:2]                            | passed | 0.0001 seconds  |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:3]                            | passed | 0.0001 seconds  |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:4]                            | passed | 0.00021 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:5]                            | passed | 0.00011 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:6]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:2:7]                            | passed | 0.0001 seconds  |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:2]                            | passed | 0.00017 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:3]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:4]                            | passed | 0.00012 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:5]                            | passed | 0.00014 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:6]                            | passed | 0.00013 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:7]                            | passed | 0.00013 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:8]                            | passed | 0.00023 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:3:9]                            | passed | 0.00011 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:4:1]                            | passed | 0.00016 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:4:2]                            | passed | 0.00025 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:4:3]                            | passed | 0.00014 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:4:4]                            | passed | 0.00013 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:4:5]                            | passed | 0.00014 seconds |
./spec/shared/entities/pattern_matcher_spec.rb[1:4:6]                            | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:1:1:1]                                   | passed | 0.00026 seconds |
./spec/shared/entities/result_spec.rb[1:1:2:1]                                   | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:1:3:1]                                   | passed | 0.00026 seconds |
./spec/shared/entities/result_spec.rb[1:2:1:1]                                   | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:2:2:1]                                   | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:2:3:1]                                   | passed | 0.00016 seconds |
./spec/shared/entities/result_spec.rb[1:3:1:1]                                   | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:3:2:1]                                   | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:3:3:1]                                   | passed | 0.00021 seconds |
./spec/shared/entities/result_spec.rb[1:4:1:1]                                   | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:4:2:1]                                   | passed | 0.00039 seconds |
./spec/shared/entities/result_spec.rb[1:5:1:1]                                   | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:5:2:1]                                   | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:6:1]                                     | passed | 0.00068 seconds |
./spec/shared/entities/result_spec.rb[1:6:2]                                     | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:6:3]                                     | passed | 0.0001 seconds  |
./spec/shared/entities/result_spec.rb[1:7:1]                                     | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:7:2]                                     | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:8:1:1]                                   | passed | 0.00015 seconds |
./spec/shared/entities/result_spec.rb[1:8:2:1]                                   | passed | 0.00016 seconds |
./spec/shared/entities/result_spec.rb[1:8:3:1]                                   | passed | 0.00019 seconds |
./spec/shared/entities/result_spec.rb[1:8:4:1]                                   | passed | 0.00012 seconds |
./spec/shared/entities/result_spec.rb[1:9:1:1]                                   | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:9:2:1]                                   | passed | 0.00011 seconds |
./spec/shared/entities/result_spec.rb[1:9:3:1]                                   | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:1:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:2:1]                            | passed | 0.00154 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:3:1]                            | passed | 0.00015 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:4:1:1]                          | passed | 0.00017 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:4:2:1]                          | passed | 0.00024 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:5:1]                            | passed | 0.00011 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:5:2]                            | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:5:3]                            | passed | 0.00011 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:5:4]                            | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:5:5]                            | passed | 0.00014 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:6:1]                            | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:6:2]                            | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:6:3]                            | passed | 0.00011 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:7:1:1]                          | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:7:2:1]                          | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:7:3:1]                          | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:7:4:1]                          | passed | 0.00017 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:8:1:1]                          | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:8:2:1]                          | passed | 0.0002 seconds  |
./spec/shared/entities/workflow_config_spec.rb[1:8:3:1]                          | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:8:4:1]                          | passed | 0.00107 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:9:1]                            | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:9:2]                            | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:9:3:1]                          | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:9:4:1]                          | passed | 0.00015 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:10:1]                           | passed | 0.00072 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:1]                           | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:2:1]                         | passed | 0.00015 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:3:1]                         | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:3:2]                         | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:3:3]                         | passed | 0.00014 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:3:4]                         | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:11:3:5]                         | passed | 0.00014 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:1:1]                         | passed | 0.00021 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:2:1]                         | passed | 0.00022 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:3:1]                         | passed | 0.00015 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:4:1]                         | passed | 0.00026 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:5:1]                         | passed | 0.00015 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:6:1]                         | passed | 0.00015 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:12:7:1]                         | passed | 0.00023 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:13:1]                           | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:13:2]                           | passed | 0.00014 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:13:3]                           | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:13:4]                           | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:14:1]                           | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:14:2]                           | passed | 0.00011 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:14:3]                           | passed | 0.00011 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:14:4]                           | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:15:1]                           | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:15:2]                           | passed | 0.00013 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:15:3]                           | passed | 0.00017 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:16:1]                           | passed | 0.00012 seconds |
./spec/shared/entities/workflow_config_spec.rb[1:16:2]                           | passed | 0.00012 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:1:1:1]                      | passed | 0.00055 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:1:1:2]                      | passed | 0.00049 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:1:2:1]                      | passed | 0.00013 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:1:3:1]                      | passed | 0.00055 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:1:4:1]                      | passed | 0.0004 seconds  |
./spec/shared/infrastructure/config_client_spec.rb[1:2:1:1]                      | passed | 0.00056 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:2:2:1]                      | passed | 0.0006 seconds  |
./spec/shared/infrastructure/config_client_spec.rb[1:2:3:1]                      | passed | 0.00016 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:3:1:1]                      | passed | 0.00012 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:3:2:1]                      | passed | 0.00012 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:4:1]                        | passed | 0.00057 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:4:2]                        | passed | 0.00072 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:5:1:1]                      | passed | 0.00023 seconds |
./spec/shared/infrastructure/config_client_spec.rb[1:5:2:1]                      | passed | 0.00034 seconds |
